ticker,weight
FANG,0.0006145835872
NVR,0.00050485883578
ERTS,0.00070084729976
MCK,0.0014524830610899999
RF,0.00042911220594
VRSK,0.00078071399981
HUM,0.00061329673703
TPR,0.00030560796026
KEYS,0.00055956161967
KR,0.0008170806974399999
UAL,0.00064098271294
FTV,0.000522335212
CRCH,0.00051575254413
SNPS,0.00149644365183
AAPL,0.07598543670787
DHR,0.00296209261952
ANSS,0.00059201270799
LII,0.00039224450036000005
REGN,0.0015053195929599999
CBOE,0.00041153188379
BLDR,0.00033025627863
TFX,0.00016586789471
HWM,0.00089194649079
AUD,0.00239442151597
MAA,0.00036354952416000003
PRU,0.00084699754373
DLR,0.00110985744819
NDAQ,0.00064217796178
GWW,0.00093765203243
EFX,0.0006345560005000001
FITB,0.00056908777744
TMUS,0.00215972715099
KMB,0.0008772007892399999
MTD,0.00051789835251
IPG,0.00020952170635999998
TRV,0.00109791531312
CHTR,0.00066539098023
DECK,0.00061928791705
KHC,0.0005441493545699999
WY,0.00041056252678
EXR,0.00063666172477
DAL,0.00077860882435
LVS,0.0003588184456
BKNG,0.00329822605776
TROW,0.00050438106964
KDP,0.0007259119131600001
MRK,0.00505155837818
EQIX,0.0018264982448
PEAK,0.00028459147157
CL,0.00149079558734
BR,0.00053105712278
DGX,0.00033803151339999995
SPGI,0.0031743115390100002
WST,0.00047635400151999996
WAT,0.00044222127944
LLY,0.0122101800876
AJGC,0.0014237128867199999
GPN,0.00057252101781
HSIC,0.00017316849418
JPM,0.01354713738957
HAL,0.00047950265624000004
AMZN,0.041214074341250004
HPQ,0.0006312476906800001
WAB,0.00065415126492
DTE,0.00050202765681
LTR,0.0003072589622
MSI,0.0015504896461900001
FICO,0.0009724959597799999
IDXX,0.0006795108458100001
OKE,0.0011767173977299998
HOLX,0.00033694946826
MOHK,0.00012561320944000002
BAX,0.00029942541453000003
BMY,0.0023027450443100003
INVH,0.00036562324472
AXP,0.00331543169057
CHRW,0.00024391407463
COF,0.00136626405108
PEG,0.0008450042228
AIG,0.00091157065676
FAST,0.00082696795186
GILD,0.00231074006022
COP,0.00257513096773
