ticker,weight
LLY,0.00994053034576
AJGC,0.00126561438937
GPN,0.00069653035556
HSIC,0.00029476885814
JPM,0.01143647746377
HAL,0.0008037521416300001
AMZN,0.03131199396811
HPQ,0.00071342396283
WAB,0.00053330650354
DTE,0.00061017713816
LTR,0.00030952964656999997
CTLT,0.00020983977886999998
MSI,0.00131816385282
FICO,0.0005470758036
IDXX,0.0011186477045
OKE,0.00074030122031
HOLX,0.00054225585226
MOHK,0.00014183267777
BAX,0.0006180394352
BMY,0.0036151035045399998
INVH,0.0005333687319399999
AXP,0.0027862696030700003
CHRW,0.00029786134924
COF,0.0011226552417
PEG,0.00083846659691
AIG,0.0011206057948000001
FAST,0.00090506996945
GILD,0.0025830616134000003
COP,0.00337364236817
